clip_name,subject,filename,onset,apex,offset,emotion,frame_folder,depth_folder,fold
spNO.40_j_1016,spNO.40,j,1016,1023,1133,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_j_1016,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_j_1016,4
spNO.40_k_286,spNO.40,k,286,291,337,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_k_286,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_k_286,4
spNO.41_a_879,spNO.41,a,879,884,917,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.41_a_879,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.41_a_879,3
spNO.42_a_215,spNO.42,a,215,222,238,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_a_215,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_a_215,2
spNO.42_c_3311,spNO.42,c,3311,3319,3338,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_c_3311,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_c_3311,2
spNO.42_d_2843,spNO.42,d,2843,2850,2868,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_d_2843,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_d_2843,2
spNO.42_d_3188,spNO.42,d,3188,3196,3217,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_d_3188,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_d_3188,2
spNO.42_d_3555,spNO.42,d,3555,3561,3589,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_d_3555,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_d_3555,2
spNO.42_e_2646,spNO.42,e,2646,2654,2667,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_e_2646,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_e_2646,2
spNO.42_i_2461,spNO.42,i,2461,2468,2532,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_i_2461,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_i_2461,2
spNO.42_i_3547,spNO.42,i,3547,3555,3581,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_i_3547,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_i_3547,2
spNO.42_j_1730,spNO.42,j,1730,1737,1758,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_j_1730,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_j_1730,2
spNO.42_j_1778,spNO.42,j,1778,1782,1795,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_j_1778,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_j_1778,2
spNO.42_m_7,spNO.42,m,7,7,48,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_7,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_7,2
spNO.42_m_1086,spNO.42,m,1086,1091,1110,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_1086,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_1086,2
spNO.42_m_1289,spNO.42,m,1289,1297,1321,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_1289,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_1289,2
spNO.42_m_2058,spNO.42,m,2058,2063,2076,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_2058,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_2058,2
spNO.42_m_2168,spNO.42,m,2168,2175,2207,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_2168,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_2168,2
spNO.5_c_18,spNO.5,c,18,24,37,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_c_18,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_c_18,4
spNO.5_c_486,spNO.5,c,486,494,499,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_c_486,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_c_486,4
spNO.5_e_771,spNO.5,e,771,779,796,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_e_771,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_e_771,4
spNO.5_e_1631,spNO.5,e,1631,1638,1647,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_e_1631,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_e_1631,4
spNO.5_e_1880,spNO.5,e,1880,1887,1899,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_e_1880,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_e_1880,4
spNO.5_e_1923,spNO.5,e,1923,1927,1935,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_e_1923,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_e_1923,4
spNO.6_c_246,spNO.6,c,246,249,252,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_c_246,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_c_246,2
spNO.6_f_191,spNO.6,f,191,195,219,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_f_191,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_f_191,2
spNO.6_j_843,spNO.6,j,843,850,859,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_j_843,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_j_843,2
spNO.6_j_1122,spNO.6,j,1122,1127,1184,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_j_1122,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_j_1122,2
spNO.6_j_1683,spNO.6,j,1683,1689,1692,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_j_1683,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_j_1683,2
spNO.7_a_40,spNO.7,a,40,46,54,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.7_a_40,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.7_a_40,1
spNO.7_c_406,spNO.7,c,406,414,432,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.7_c_406,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.7_c_406,1
spNO.7_d_3041,spNO.7,d,3041,3047,3057,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.7_d_3041,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.7_d_3041,1
spNO.7_i_5,spNO.7,i,5,5,38,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.7_i_5,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.7_i_5,1
spNO.77_d_4708,spNO.77,d,4708,4714,4723,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_d_4708,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_d_4708,3
spNO.77_f_542,spNO.77,f,542,550,586,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_f_542,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_f_542,3
spNO.77_f_609,spNO.77,f,609,614,621,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_f_609,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_f_609,3
spNO.77_g_353,spNO.77,g,353,360,420,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_g_353,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_g_353,3
spNO.77_i_7,spNO.77,i,7,7,35,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_i_7,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_i_7,3
spNO.77_i_535,spNO.77,i,535,540,552,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_i_535,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_i_535,3
spNO.77_k_7,spNO.77,k,7,7,56,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_k_7,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_k_7,3
spNO.77_m_250,spNO.77,m,250,257,275,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_m_250,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_m_250,3
spNO.8_b_128,spNO.8,b,128,135,146,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_b_128,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_b_128,0
spNO.8_c_7,spNO.8,c,7,7,76,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_c_7,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_c_7,0
spNO.8_e_5,spNO.8,e,5,5,21,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_e_5,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_e_5,0
spNO.8_e_223,spNO.8,e,223,229,257,others,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_e_223,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_e_223,0
spNO.8_e_295,spNO.8,e,295,301,308,disgust,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_e_295,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_e_295,0
spNO.8_e_1035,spNO.8,e,1035,1040,1098,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_e_1035,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_e_1035,0
spNO.8_f_1064,spNO.8,f,1064,1068,1155,fear,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_f_1064,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_f_1064,0
spNO.8_h_468,spNO.8,h,468,475,516,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_h_468,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_h_468,0
spNO.8_h_2030,spNO.8,h,2030,2038,2068,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_h_2030,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_h_2030,0
spNO.8_i_1823,spNO.8,i,1823,1830,1856,anger,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_i_1823,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_i_1823,0
spNO.8_k_1043,spNO.8,k,1043,1047,1099,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_k_1043,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_k_1043,0
spNO.8_k_1803,spNO.8,k,1803,1811,1822,happy,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_k_1803,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_k_1803,0
spNO.8_l_1366,spNO.8,l,1366,1372,1388,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_l_1366,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_l_1366,0
spNO.8_l_2147,spNO.8,l,2147,2152,2162,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_l_2147,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_l_2147,0
spNO.8_l_2836,spNO.8,l,2836,2840,2861,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.8_l_2836,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.8_l_2836,0
spNO.9_g_234,spNO.9,g,234,237,251,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.9_g_234,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.9_g_234,0
spNO.9_g_980,spNO.9,g,980,987,1046,sad,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.9_g_980,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.9_g_980,0
spNO.9_h_4,spNO.9,h,4,4,18,surprise,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.9_h_4,CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.9_h_4,0
