Subject,Filename,clip_name,emotion,fold,Onset,Apex,Offset,frame_dir,depth_dir,AU,Objective class,Duration,frame_count
spNO.216,d,spNO.216_d_2647,others,4,2647,2668,2694,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_d_2647,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_d_2647,38,VII,47,48
spNO.216,e,spNO.216_e_463,surprise,4,463,471,493,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_e_463,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_e_463,R1+R2,II,30,31
spNO.216,h,spNO.216_h_1788,others,4,1788,1793,1800,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_h_1788,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_h_1788,7,VII,12,13
spNO.216,i,spNO.216_i_1853,others,4,1853,1859,1872,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_i_1853,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_i_1853,4,III,19,20
spNO.216,j,spNO.216_j_1,happy,4,1,1,84,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_j_1,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_j_1,12,I,83,84
spNO.216,l,spNO.216_l_2783,others,4,2783,2790,2804,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_l_2783,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_l_2783,L7,VII,21,22
spNO.216,m,spNO.216_m_622,anger,4,622,632,637,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_m_622,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_m_622,L7,VII,15,16
spNO.216,m,spNO.216_m_1311,anger,4,1311,1319,1344,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_m_1311,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_m_1311,7,VII,33,34
spNO.216,m,spNO.216_m_1569,anger,4,1569,1577,1600,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.216_m_1569,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.216_m_1569,4,III,31,32
spNO.217,a,spNO.217_a_233,surprise,2,233,241,262,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_a_233,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_a_233,1+2,II,29,30
spNO.217,b,spNO.217_b_920,disgust,2,920,928,945,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_b_920,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_b_920,17,VII,25,26
spNO.217,c,spNO.217_c_2302,disgust,2,2302,2310,2318,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_c_2302,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_c_2302,17,VII,16,17
spNO.217,e,spNO.217_e_610,surprise,2,610,615,637,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_e_610,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_e_610,1+2,II,27,28
spNO.217,g,spNO.217_g_739,fear,2,739,744,767,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_g_739,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_g_739,7,VII,28,29
spNO.217,k,spNO.217_k_959,others,2,959,967,986,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_k_959,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_k_959,24,VII,27,28
spNO.217,k,spNO.217_k_1412,happy,2,1412,1420,1431,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_k_1412,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_k_1412,24,VII,19,20
spNO.217,l,spNO.217_l_164,fear,2,164,172,200,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_l_164,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_l_164,7,VII,36,37
spNO.217,l,spNO.217_l_3201,fear,2,3201,3208,3219,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.217_l_3201,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.217_l_3201,24,VII,18,19
spNO.3,d,spNO.3_d_88,surprise,1,88,93,113,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_d_88,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_d_88,1+2,II,25,26
spNO.3,e,spNO.3_e_1353,others,1,1353,1360,1371,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_e_1353,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_e_1353,24,VII,18,19
spNO.3,e,spNO.3_e_2200,surprise,1,2200,2204,2225,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_e_2200,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_e_2200,1,V,25,26
spNO.3,f,spNO.3_f_94,others,1,94,99,110,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_f_94,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_f_94,14,VII,16,17
spNO.3,f,spNO.3_f_141,others,1,141,147,162,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_f_141,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_f_141,L18,VII,21,22
spNO.3,h,spNO.3_h_341,sad,1,341,347,374,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_h_341,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_h_341,1,V,33,34
spNO.3,h,spNO.3_h_552,surprise,1,552,556,582,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_h_552,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_h_552,L1+L2,II,30,31
spNO.3,h,spNO.3_h_1172,surprise,1,1172,1179,1198,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_h_1172,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_h_1172,L1+L2,II,26,27
spNO.3,k,spNO.3_k_1973,surprise,1,1973,1980,2024,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_k_1973,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_k_1973,L2+L1,II,51,52
spNO.3,l,spNO.3_l_1098,sad,1,1098,1104,1142,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_l_1098,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_l_1098,14,VII,44,45
spNO.3,l,spNO.3_l_1145,sad,1,1145,1152,1180,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_l_1145,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_l_1145,38,VII,35,36
spNO.3,l,spNO.3_l_2693,sad,1,2693,2697,2727,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_l_2693,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_l_2693,14,VII,34,35
spNO.3,m,spNO.3_m_1538,anger,1,1538,1544,1549,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.3_m_1538,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.3_m_1538,1,V,11,12
spNO.39,a,spNO.39_a_179,surprise,2,179,184,201,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_a_179,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_a_179,5,II,22,23
spNO.39,e,spNO.39_e_302,surprise,2,302,310,336,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_e_302,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_e_302,5,II,34,35
spNO.39,i,spNO.39_i_3188,others,2,3188,3196,3215,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_i_3188,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_i_3188,18,VII,27,28
spNO.39,j,spNO.39_j_855,others,2,855,860,897,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_j_855,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_j_855,14,VII,42,43
spNO.39,k,spNO.39_k_539,surprise,2,539,545,570,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.39_k_539,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.39_k_539,5,II,31,32
spNO.4,a,spNO.4_a_7,others,0,7,7,49,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_a_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_a_7,14,VII,42,43
spNO.4,a,spNO.4_a_547,others,0,547,555,564,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_a_547,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_a_547,17,VII,17,18
spNO.4,b,spNO.4_b_111,disgust,0,111,119,135,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_b_111,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_b_111,4,III,24,25
spNO.4,g,spNO.4_g_2033,sad,0,2033,2037,2041,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_g_2033,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_g_2033,17,VII,8,9
spNO.4,k,spNO.4_k_92,happy,0,92,100,291,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_k_92,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_k_92,4,III,199,200
spNO.4,l,spNO.4_l_2410,sad,0,2410,2418,2444,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.4_l_2410,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.4_l_2410,4,III,34,35
spNO.40,b,spNO.40_b_7,disgust,0,7,7,47,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_b_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_b_7,14,VII,40,41
spNO.40,c,spNO.40_c_8,disgust,0,8,8,45,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_c_8,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_c_8,14+24,VII,37,38
spNO.40,e,spNO.40_e_1683,others,0,1683,1690,1703,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_e_1683,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_e_1683,L14,VII,20,21
spNO.40,e,spNO.40_e_1731,others,0,1731,1736,1749,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_e_1731,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_e_1731,L14,VII,18,19
spNO.40,e,spNO.40_e_1970,others,0,1970,1972,1985,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_e_1970,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_e_1970,L14,VII,15,16
spNO.40,g,spNO.40_g_1232,anger,0,1232,1239,1274,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_g_1232,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_g_1232,L14,VII,42,43
spNO.40,i,spNO.40_i_2771,others,0,2771,2777,2804,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_i_2771,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_i_2771,22,VII,33,34
spNO.40,j,spNO.40_j_1016,happy,0,1016,1023,1133,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_j_1016,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_j_1016,R14,VII,117,118
spNO.40,k,spNO.40_k_286,happy,0,286,291,337,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.40_k_286,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.40_k_286,14,VII,51,52
spNO.41,a,spNO.41_a_879,disgust,4,879,884,917,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.41_a_879,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.41_a_879,4,III,38,39
spNO.42,a,spNO.42_a_215,surprise,0,215,222,238,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_a_215,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_a_215,1,V,23,24
spNO.42,c,spNO.42_c_3311,others,0,3311,3319,3338,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_c_3311,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_c_3311,4,III,27,28
spNO.42,d,spNO.42_d_2843,fear,0,2843,2850,2868,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_d_2843,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_d_2843,4,III,25,26
spNO.42,d,spNO.42_d_3188,fear,0,3188,3196,3217,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_d_3188,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_d_3188,24,VII,29,30
spNO.42,d,spNO.42_d_3555,fear,0,3555,3561,3589,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_d_3555,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_d_3555,1,V,34,35
spNO.42,e,spNO.42_e_2646,surprise,0,2646,2654,2667,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_e_2646,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_e_2646,4,III,21,22
spNO.42,i,spNO.42_i_2461,disgust,0,2461,2468,2532,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_i_2461,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_i_2461,24,VII,71,72
spNO.42,i,spNO.42_i_3547,disgust,0,3547,3555,3581,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_i_3547,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_i_3547,24,VII,34,35
spNO.42,j,spNO.42_j_1730,surprise,0,1730,1737,1758,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_j_1730,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_j_1730,1+2,II,28,29
spNO.42,j,spNO.42_j_1778,happy,0,1778,1782,1795,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_j_1778,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_j_1778,4,III,17,18
spNO.42,m,spNO.42_m_7,anger,0,7,7,48,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_7,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_7,14,VII,41,42
spNO.42,m,spNO.42_m_1086,disgust,0,1086,1091,1110,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_1086,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_1086,24,VII,24,25
spNO.42,m,spNO.42_m_1289,disgust,0,1289,1297,1321,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_1289,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_1289,4,III,32,33
spNO.42,m,spNO.42_m_2058,disgust,0,2058,2063,2076,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_2058,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_2058,4,III,18,19
spNO.42,m,spNO.42_m_2168,disgust,0,2168,2175,2207,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.42_m_2168,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.42_m_2168,4,III,39,40
spNO.5,c,spNO.5_c_18,disgust,1,18,24,37,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_c_18,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_c_18,7,VII,19,20
spNO.5,c,spNO.5_c_486,surprise,1,486,494,499,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_c_486,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_c_486,5,II,13,14
spNO.5,e,spNO.5_e_771,surprise,1,771,779,796,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_e_771,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_e_771,7,VII,25,26
spNO.5,e,spNO.5_e_1631,surprise,1,1631,1638,1647,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_e_1631,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_e_1631,7,VII,16,17
spNO.5,e,spNO.5_e_1880,surprise,1,1880,1887,1899,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_e_1880,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_e_1880,R7,VII,19,20
spNO.5,e,spNO.5_e_1923,surprise,1,1923,1927,1935,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.5_e_1923,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.5_e_1923,7,VII,12,13
spNO.6,c,spNO.6_c_246,disgust,2,246,249,252,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_c_246,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_c_246,L9,IV,6,7
spNO.6,f,spNO.6_f_191,fear,2,191,195,219,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_f_191,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_f_191,15,V,28,29
spNO.6,j,spNO.6_j_843,others,2,843,850,859,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_j_843,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_j_843,1,V,16,17
spNO.6,j,spNO.6_j_1122,surprise,2,1122,1127,1184,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_j_1122,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_j_1122,R1+R2,II,62,63
spNO.6,j,spNO.6_j_1683,happy,2,1683,1689,1692,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.6_j_1683,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.6_j_1683,14,VII,9,10
spNO.7,a,spNO.7_a_40,disgust,2,40,46,54,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.7_a_40,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.7_a_40,4,III,14,15
spNO.7,c,spNO.7_c_406,disgust,2,406,414,432,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.7_c_406,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.7_c_406,4+10+5,VII,26,27
spNO.7,d,spNO.7_d_3041,fear,2,3041,3047,3057,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.7_d_3041,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.7_d_3041,4,III,16,17
spNO.7,i,spNO.7_i_5,anger,2,5,5,38,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.7_i_5,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.7_i_5,14,VII,33,34
spNO.77,d,spNO.77_d_4708,fear,4,4708,4714,4723,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_d_4708,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_d_4708,4,III,15,16
spNO.77,f,spNO.77_f_542,fear,4,542,550,586,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_f_542,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_f_542,15,V,44,45
spNO.77,f,spNO.77_f_609,fear,4,609,614,621,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\frame\spNO.77_f_609,D:\CASME PROJECT FINAL\CASME3_Dataset\Part_A_ME_clip\Part_A_ME_clip\depth\spNO.77_f_609,4,III,12,13
